activity_id,split,reporting_orgs,start_year,rating,finance,integratedness,implementer_performance,targets,context,risks,complexity,activity_scope,gdp_percap,cpia_score,region_AFE,region_AFW,region_EAP,region_ECA,region_LAC,region_MENA,region_SAS,finance_is_loan,planned_duration,planned_expenditure,rep_org_0,rep_org_1,rep_org_2,umap3_x,umap3_y,umap3_z,sector_distance,country_distance,sector_cluster_increased_food_production,sector_cluster_Green_growth_initiatives,sector_cluster_Road_safety_improvements,sector_cluster_Contingencies,sector_cluster_Improved_transport_infrastructure,sector_cluster_Capacity_Building_and_Technical_Assistance,sector_cluster_increased_managed_forest_land,sector_cluster_reduced_PM2.5_air_pollution,sector_cluster_Climate_adaptation,sector_cluster_Institutional_capacity_building,sector_cluster_reduced_CO2_emissions,sector_cluster_Project_Management,sector_cluster_more_people_with_drinking_water_services,sector_cluster_Land_acquisition_and_resettlement,sector_cluster_Urban_flood_protection,sector_cluster_Financing_charges,llm_features_missing_count,llm_features_present_ratio,governance_missing_count,feature_completeness_ratio,cpia_missing,sector_clusters_missing,gdp_percap_missing,planned_expenditure_missing,planned_duration_missing,wgi_any_missing,umap_missing,governance_composite,expenditure_x_complexity,expenditure_per_year_log,log_planned_expenditure
44000-P084035,train,World Bank,2005,2.0,85.0,85.0,85.0,75.0,75.0,85.0,75.0,3,7.201321722016801,3.34166666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.210130047912388,11401754.250991398,0,0,1,-1.554124116897583,1.7601585388183594,4.332892894744873,0.5941453576087952,0.5816648602485657,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.157951188087462,855131568.8243549,14.028973812730037,16.249277783192067
44000-P158798,test,World Bank,2017,4.0,90.0,85.0,85.0,75.0,75.0,75.0,70.0,3,7.899770695425929,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.094455852156058,119582607.43101415,0,0,1,-1.3885867595672607,2.826418161392212,3.7768173217773438,0.549228310585022,0.5735189914703369,0.6833683368336834,0.09350935093509351,0.0,0.0,0.0,0.0,0.09070907090709071,0.0,0.0,0.0,0.0,0.12991299129912992,0.0,0.0,0.0,0.0025002500250025004,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26226277463138103,8370782520.170991,16.792138484883594,18.599517966088275
GB-GOV-1-300083,test,"UK - Foreign, Commonwealth Development Office (FCDO)",2017,4.0,,,,,,,,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29203097.010419924,1,0,0,-0.615737795829773,3.4721271991729736,2.9892642498016357,0.6142765283584595,0.6092342734336853,,,,,,,,,,,,,,,,,7,0.0,6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,16.091173034946905,17.189785323615016
44000-P100620,train,World Bank,2009,3.0,85.0,85.0,75.0,40.0,70.0,25.0,80.0,3,6.473019491346093,2.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.261464750171116,69999999.99999993,0,0,1,-1.8396347761154175,5.198513984680176,4.686899662017822,0.5395055413246155,0.5821141600608826,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6449058294296257,5599999999.999994,16.22959165662166,18.064005800013632
44000-P099992,train,World Bank,2006,4.0,85.0,85.0,85.0,75.0,85.0,65.0,85.0,3,9.495755989508307,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.345653661875428,353553390.59327376,0,0,1,3.0454859733581543,1.73011314868927,4.912876605987549,0.5657437443733215,0.5848380327224731,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.352910432219505,30052038200.42827,17.689436266311677,19.683545066106493
44000-P120161,train,World Bank,2011,0.0,95.0,85.0,90.0,85.0,85.0,75.0,70.0,3,8.113269009671,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.753593429158111,244948974.27831817,0,0,1,2.309107780456543,-0.12732739746570587,5.707125663757324,0.5938742160797119,0.6377273201942444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7239727795124054,17146428199.482271,17.268404074383593,19.316560478566394
44000-P133017,val,World Bank,2015,3.0,95.0,85.0,90.0,75.0,90.0,75.0,40.0,0,9.495755989508307,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.310061601642711,155460000.00000006,0,0,1,3.1004323959350586,1.2501373291015625,5.6318583488464355,0.5549373626708984,0.6174767017364502,0.0,0.0,0.0,0.051074231313521165,0.0,0.0,0.0,0.1188730219992281,0.0,0.0,0.0,0.012865045670912132,0.7557571079377331,0.0,0.0,0.061430593078605426,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2395263373851774,6218400000.000002,16.872647321002862,18.861899021766348
44000-P074011,train,World Bank,2007,3.0,85.0,85.0,85.0,70.0,85.0,75.0,70.0,3,6.9187677426022445,3.41666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,66000000.00000006,0,0,1,3.296083927154541,3.428689956665039,-0.42833009362220764,0.5417789816856384,0.5828441381454468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9344863533973686,4620000000.000004,16.61887093887081,18.0051652999907
44000-P117617,train,World Bank,2012,4.0,95.0,85.0,85.0,75.0,85.0,85.0,25.0,3,6.231212034965221,3.15833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,145600000.00000003,0,0,1,0.10536675900220871,0.0848543718457222,4.821927070617676,0.6014456152915955,0.6148526072502136,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3886297636199741,3640000000.000001,17.091625601488435,18.79637369372686
44000-P094315,train,World Bank,2008,1.0,85.0,85.0,90.0,75.0,85.0,85.0,20.0,3,9.237986167139331,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,35640000.00000002,0,0,1,0.9178627729415894,1.9112085103988647,4.895575046539307,0.5642948746681213,0.583014726638794,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.13384112156927586,712800000.0000005,15.779541248132784,17.388979160566883
44000-P100406,train,World Bank,2009,2.0,85.0,85.0,85.0,75.0,75.0,60.0,85.0,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.076659822039699,119399999.99999996,0,0,1,-0.4572398066520691,4.0836029052734375,5.4187517166137695,0.5941594839096069,0.6182002425193787,,,,,,,,,,,,,,,,,0,1.0,6,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,10148999999.999996,17.192711776869576,18.597989758922775
44000-P126661,val,World Bank,2014,4.0,95.0,85.0,95.0,75.0,85.0,65.0,75.0,3,6.473019491346093,2.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28747433264887,19999999.999999978,0,0,1,2.144798517227173,3.4457671642303467,0.7444961667060852,0.593984067440033,0.6240304112434387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.35,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6106756210327162,1499999999.9999983,14.30266243494654,16.811242831518264
44000-P111760,train,World Bank,2011,2.0,75.0,85.0,75.0,75.0,70.0,75.0,70.0,3,8.058865170134268,3.38333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.33264887063655,103201937.96629995,0,0,1,1.298530101776123,0.12898646295070648,5.882639408111572,0.6034998893737793,0.6350098848342896,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1269695162773137,7224135657.640997,16.606479577978003,18.452198189578635
44000-P127676,val,World Bank,2013,3.0,90.0,85.0,90.0,75.0,90.0,85.0,75.0,3,9.608379210476818,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,60000000.00000001,0,0,1,-0.3689657151699066,3.8971974849700928,4.214513301849365,0.6405165195465088,0.6333437561988831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6467940598726274,4500000000.000001,16.300417207752275,17.909855120186375
44000-P160658,test,World Bank,2017,1.0,70.0,90.0,75.0,85.0,85.0,75.0,40.0,3,8.17267567865706,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08145106091718,14169999.999999978,0,0,1,2.318047046661377,3.9981627464294434,-0.1409737467765808,0.5332014560699463,0.5673643946647644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8588567395906845,0.14114326040931546,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022707641124725418,566799999.999999,14.841040748951524,16.46663761166686
44000-P156629,test,World Bank,2016,3.0,85.0,85.0,90.0,70.0,75.0,30.0,20.0,0,7.448347361679956,3.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.727583846680356,86023252.67042615,0,0,1,0.7740386724472046,2.864483594894409,2.085317850112915,0.6060282588005066,0.6116959452629089,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.908418864011766,1720465053.4085228,17.72340438565,18.270128197560403
44000-P086747,train,World Bank,2004,4.0,85.0,85.0,85.0,75.0,85.0,85.0,70.0,3,8.415286232692935,3.61666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,74833147.7354789,0,0,1,-0.6021835207939148,2.2639503479003906,3.773052453994751,0.6332088708877563,0.644453763961792,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4139012604951854,5238320341.483522,16.33901202709784,18.130771496325895
44000-P163452,test,World Bank,2018,4.0,85.0,85.0,85.0,75.0,75.0,70.0,75.0,0,6.9187677426022445,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,530147620.9509943,0,0,1,1.5190738439559937,2.087175130844116,3.972464084625244,0.7154673933982849,0.6818893551826477,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7752522885799399,39761071571.32457,18.4153148176466,20.08866605582435
44000-P145799,val,World Bank,2013,3.0,70.0,75.0,90.0,40.0,60.0,40.0,70.0,0,6.990418750682356,3.38333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9986310746064335,16691015.547293678,0,0,1,-1.696783423423767,3.7544891834259033,5.096353530883789,0.5115036964416504,0.548437237739563,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9639589905738827,1168371088.3105574,14.838849852473126,16.630381141437784
44000-P101279,train,World Bank,2009,2.0,70.0,85.0,85.0,75.0,90.0,40.0,60.0,3,8.97638710753937,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.5482546201232035,28892040.426387362,0,0,1,2.069119453430176,2.2228188514709473,5.719869136810303,0.555620551109314,0.5718094706535339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735849056603774,0.0,0.02641509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5498824298381797,1733522425.5832417,15.15776033698317,17.179076697376157
44000-P163138,test,World Bank,2018,5.0,85.0,75.0,85.0,75.0,90.0,70.0,70.0,0,9.495755989508307,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0006844626967832,5400000000.000001,0,0,1,-0.07892294228076935,2.169152021408081,3.660524606704712,0.6528512835502625,0.6506073474884033,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1007613956928252,378000000000.00006,21.310824373639488,22.40966479051664
44000-P096745,train,World Bank,2010,4.0,95.0,85.0,90.0,85.0,85.0,85.0,40.0,0,7.3030015919304825,3.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.099247091033538,145600000.00000003,0,0,1,-1.3296904563903809,1.4452540874481201,4.4005126953125,0.6260430812835693,0.6268907189369202,0.48049450549450556,0.0,0.0,0.14835164835164838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04807692307692308,0.32032967032967036,0.0,0.0,0.0027472527472527475,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2563191413879395,5824000000.000001,16.389496417345722,18.79637369372686
44000-P155963,val,World Bank,2016,4.0,85.0,75.0,90.0,60.0,60.0,40.0,70.0,0,7.3030015919304825,3.325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.530458590006845,279999999.99999976,0,0,1,0.301444947719574,2.7899019718170166,2.8315072059631348,0.6389350891113281,0.6060740947723389,0.0,0.32857142857142857,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.3964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1105554819107053,19599999999.999985,17.74002942136908,19.450300161133523
44000-P125943,train,World Bank,2011,4.0,85.0,75.0,75.0,60.0,85.0,40.0,40.0,0,8.290250316554092,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.266255989048597,500000000.0000005,0,0,1,0.13489897549152374,3.7420248985290527,3.874380588531494,0.708404541015625,0.6806887984275818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5109988272190087,20000000000.00002,18.84647428491936,20.030118656386467
44000-P166752,test,World Bank,2019,2.0,85.0,85.0,90.0,60.0,75.0,70.0,20.0,0,6.300780846027147,3.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4017796030116358,40000000.00000003,0,0,1,1.2138538360595703,2.927018642425537,1.9308562278747559,0.5684131383895874,0.5964722037315369,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8724653184413917,800000000.0000006,17.16664743766951,17.50439001207821
44000-P102732,train,World Bank,2008,4.0,70.0,85.0,90.0,65.0,85.0,75.0,75.0,3,10.082948891052835,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5893223819301845,80755631.38258532,0,0,1,2.036343812942505,0.6424542665481567,5.932187557220459,0.6277356743812561,0.5943419337272644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05075990861229761,0.0,0.0,0.9492400913877024,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3256819859147071,6056672353.693899,16.18019594644047,18.206938256119454
44000-P117864,train,World Bank,2011,4.0,85.0,90.0,90.0,85.0,90.0,85.0,70.0,3,9.042202351976398,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,49999999.99999999,0,0,1,2.2726118564605713,4.397774696350098,0.07193590700626373,0.48229074478149414,0.5109755992889404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.277471446990967,3499999999.9999995,16.34123920227253,17.72753356339242
44000-P071391,train,World Bank,2005,2.0,85.0,85.0,75.0,60.0,30.0,70.0,75.0,3,6.693256373564571,3.14166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.001368925393566,220000000.00000018,0,0,1,,,,,,0.0,0.0,0.0,0.09501187648456057,0.0,0.0,0.0,0.0,0.0,0.052019002375296906,0.0,0.0,0.8434679334916866,0.0,0.0,0.009501187648456057,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1782907247543328,16500000000.000013,16.569982999096315,19.209138104316636
44000-P120304,val,World Bank,2013,3.0,75.0,75.0,85.0,65.0,20.0,70.0,75.0,3,6.772380559903389,3.26666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.097878165639973,35000000.00000002,0,0,1,2.28072190284729,2.81262469291687,0.5174301862716675,0.5463404655456543,0.5778456926345825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8039947301149377,2625000000.000002,14.798408374454029,17.37085861945369
44000-P161490,test,World Bank,2017,4.0,85.0,85.0,85.0,75.0,80.0,40.0,60.0,3,7.118894801368185,3.29166666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.325119780971937,32800000.00000005,0,0,1,-2.212214946746826,4.2235493659973145,5.157997131347656,0.5383731126785278,0.5918920636177063,0.0,0.0,0.0,0.0,0.0,0.0,0.7103658536585367,0.0,0.0,0.0,0.19359756097560976,0.09603658536585366,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4270756468176842,1968000000.0000029,15.633503867932635,17.305939073354374
44000-P101650,train,World Bank,2009,2.0,85.0,85.0,85.0,75.0,85.0,75.0,40.0,3,7.899770695425929,3.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,150000000.00000015,0,0,1,1.4047025442123413,-0.009746204130351543,4.031555652618408,0.5071579217910767,0.5314192175865173,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3552662054076795,6000000000.000006,17.21670793962643,18.82614585206053
44000-P101578,val,World Bank,2013,2.0,85.0,75.0,75.0,65.0,75.0,20.0,75.0,3,8.03154392078027,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.342915811088295,7736924.453553885,0,0,1,2.7939419746398926,4.273127555847168,-0.05742259323596954,0.5440660715103149,0.588215708732605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940789473684212,0.0059210526315789476,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5985149621963503,580269334.0165414,13.432921417729958,15.861514809176551
44000-P165453,test,World Bank,2019,4.0,85.0,85.0,85.0,60.0,70.0,70.0,40.0,3,6.472787928032915,3.14166666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538672142368241,139000000.00000015,0,0,1,2.50160813331604,3.6861979961395264,-0.2895180881023407,0.49219077825546265,0.5280736684799194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9460832357406608,5560000000.000006,17.03822970455803,18.749984491094967
44000-P095235,train,World Bank,2009,2.0,40.0,85.0,45.0,65.0,75.0,20.0,85.0,3,8.766565281913152,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.517453798767967,83499999.99999991,0,0,1,0.4366892874240875,0.5808346271514893,5.177467346191406,0.6586197018623352,0.619426429271698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7293037950992586,7097499999.999992,15.71323321553719,18.240357189821083
44000-P132289,val,World Bank,2013,2.0,90.0,85.0,65.0,60.0,70.0,75.0,40.0,0,7.277461971129388,3.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.20807665982204,28770228.193669215,0,0,1,4.110958576202393,4.010036945343018,0.11213193088769913,0.6166407465934753,0.6463572382926941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7349195122718812,1150809127.7467685,15.73784597424192,17.174851667149706
44000-P107612,train,World Bank,2008,3.0,85.0,85.0,75.0,70.0,85.0,75.0,75.0,3,8.938205628481514,3.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.634496919917864,13999999.999999996,0,0,1,0.8782209753990173,0.19051368534564972,5.038427829742432,0.5371333360671997,0.5648941397666931,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.8571428571428571,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48406291902065257,1049999999.9999998,14.725660021816347,16.454567887579532
44000-P099469,train,World Bank,2009,1.0,70.0,85.0,90.0,75.0,90.0,65.0,70.0,3,9.237986167139331,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.457221081451062,34719999.999999955,0,0,1,0.5834295749664307,2.818110227584839,4.3011956214904785,0.583138644695282,0.5928975343704224,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05469080451875922,2430399999.9999967,15.22780580546865,17.362826447756422
44000-P097974,train,World Bank,2008,4.0,75.0,85.0,40.0,40.0,70.0,40.0,40.0,0,5.036499369849136,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32999999.99999997,0,0,1,1.9008210897445679,2.4157028198242188,1.187717080116272,0.5203832983970642,0.5238561034202576,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.625,0.0,0.3,0.0,0.0125,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2277385711669921,1319999999.9999988,15.702580206996654,17.312018119430753
44000-P121455,train,World Bank,2012,4.0,85.0,85.0,85.0,60.0,60.0,40.0,70.0,3,6.693256373564571,3.53333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0013689253935665,200004999.93750173,0,0,1,0.47868862748146057,2.74324107170105,3.161996364593506,0.6734313368797302,0.6504260897636414,,,,,,,,,,,,,,,,,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2232208967208862,14000349995.62512,17.321865326450236,19.113852923887332
44000-P107050,train,World Bank,2010,2.0,40.0,75.0,85.0,65.0,70.0,40.0,70.0,3,6.451871023782007,3.16666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.420944558521561,36932370.62523878,0,0,1,1.7244508266448975,1.9913020133972168,4.399412631988525,0.6889094114303589,0.7116966843605042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3922220826148972,2585265943.766715,15.734328904108207,17.424598977165978
44000-P097975,train,World Bank,2006,2.0,70.0,85.0,85.0,45.0,30.0,20.0,75.0,3,6.870036410615184,2.59166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.041067761806982,25000000.000000037,0,0,1,1.4394822120666504,1.4831502437591553,3.947403907775879,0.5477010011672974,0.5585530400276184,0.0,0.0,0.128,0.12,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.442,0.0,0.19399999999999998,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0462182641029343,1875000000.0000029,14.949824502264665,17.034386382832476
44000-P112626,train,World Bank,2011,3.0,85.0,85.0,90.0,60.0,95.0,70.0,60.0,3,9.495755989508307,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.9342915811088295,150000000.00000015,0,0,1,3.0200257301330566,1.399231195449829,5.645712852478027,0.5048856735229492,0.5444638729095459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03173333333333333,0.0,0.012733333333333333,0.0,0.0,0.9555333333333335,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3492239907383921,9000000000.00001,16.75495177981071,18.82614585206053
44000-P113949,train,World Bank,2011,3.0,85.0,85.0,85.0,75.0,60.0,25.0,75.0,3,8.458989821988554,3.73333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.907597535934292,160000000.00000015,0,0,1,-0.9157710075378418,1.7118251323699951,4.1431169509887695,0.5356108546257019,0.5397275686264038,0.7866875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260625,0.18725,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3488872826099397,12000000000.000011,16.95806247518785,18.890684373198102
44000-P127035,val,World Bank,2013,4.0,85.0,85.0,90.0,85.0,95.0,85.0,40.0,3,9.495755989508307,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.12457221081451,160000000.00000015,0,0,1,3.8600339889526367,3.819648504257202,2.080533742904663,0.6141471862792969,0.6211710572242737,0.0,0.0,0.0,0.0,0.0,0.009439838995639466,0.0,0.0,0.0,0.0,0.9905601610043605,0.0,0.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3524591674096881,6400000000.000006,17.07837546233878,18.890684373198102
44000-P075732,train,World Bank,2005,2.0,75.0,85.0,90.0,75.0,95.0,85.0,70.0,3,9.495755989508307,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.323750855578371,220000000.00000018,0,0,1,3.150020122528076,1.7707595825195312,5.399632453918457,0.593116819858551,0.6219452619552612,,,,,,,,,,,,,,,,,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3962820857763291,15400000000.000013,16.78223573875918,19.209138104316636
44000-P095315,train,World Bank,2007,2.0,85.0,85.0,90.0,85.0,75.0,70.0,70.0,3,9.495755989508307,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.169062286105407,35355339.05932734,0,0,1,1.9462100267410278,-0.01133987121284008,4.178316593170166,0.602098286151886,0.6395797729492188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3102370232343672,2474873734.152914,15.738268677037809,17.380959973112446
